1591487400.0,9681.87000000,9683.21000000,9656.83000000,9657.83000000,97.05160000,1591487699999,938653.06223563,1534,36.82360100,356237.59513168,0
1591487700.0,9658.37000000,9675.91000000,9657.80000000,9666.30000000,53.61879800,1591487999999,518310.27105225,1295,28.17832400,272432.18805462,0
1591488000.0,9666.85000000,9669.13000000,9651.15000000,9653.01000000,76.80871200,1591488299999,742020.54788695,1526,45.04954400,435183.66319878,0
1591488300.0,9653.01000000,9653.01000000,9639.59000000,9643.93000000,74.74529500,1591488599999,720909.58952564,1466,33.58336100,323911.19030470,0
1591488600.0,9643.98000000,9655.15000000,9641.38000000,9648.95000000,57.61601300,1591488899999,555909.80955145,1109,36.29697700,350192.03801304,0
1591488900.0,9649.07000000,9653.08000000,9624.00000000,9629.88000000,93.38792600,1591489199999,900050.74573828,1677,27.12534300,261522.88335477,0
1591489200.0,9628.31000000,9658.20000000,9628.27000000,9657.50000000,88.35712300,1591489499999,852094.42483408,1457,64.26239700,619828.53231220,0
1591489500.0,9657.16000000,9659.69000000,9649.47000000,9658.01000000,41.39693800,1591489799999,399657.83098075,787,23.15890200,223592.79133410,0
1591489800.0,9658.06000000,9664.98000000,9651.86000000,9662.21000000,116.66899400,1591490099999,1126926.06849309,1138,64.96840500,627534.73986282,0
1591490100.0,9662.21000000,9670.19000000,9658.38000000,9658.60000000,110.89900700,1591490399999,1072058.34632532,1180,25.14579000,243034.23121707,0
1591490400.0,9658.60000000,9666.97000000,9653.18000000,9659.38000000,34.19856600,1591490699999,330343.23596475,758,7.30212600,70528.47219140,0
1591490700.0,9659.47000000,9668.50000000,9655.99000000,9660.94000000,27.30248800,1591490999999,263772.24296657,746,8.50930200,82212.77231661,0
1591491000.0,9660.98000000,9667.43000000,9659.99000000,9664.00000000,38.63372400,1591491299999,373373.33108740,688,10.07372500,97356.04859652,0
1591491300.0,9664.00000000,9674.48000000,9664.00000000,9673.00000000,40.25008700,1591491599999,389140.63902040,846,20.85062400,201599.26295901,0
1591491600.0,9673.29000000,9677.08000000,9670.30000000,9673.84000000,34.94193200,1591491899999,337993.15773266,994,14.32285600,138555.86456179,0
1591491900.0,9673.84000000,9676.19000000,9647.38000000,9651.75000000,79.28967400,1591492199999,766016.97881513,1568,38.02223300,367368.65526722,0
1591492200.0,9651.70000000,9657.17000000,9647.25000000,9650.30000000,27.41918000,1591492499999,264625.20655908,783,8.34992200,80593.80923298,0
1591492500.0,9650.29000000,9654.96000000,9646.17000000,9653.90000000,30.68694300,1591492799999,296127.96148173,885,18.45986600,178148.63098406,0
1591492800.0,9652.92000000,9657.37000000,9649.97000000,9651.90000000,19.67236100,1591493099999,189916.58636412,596,8.99996800,86893.27340653,0
1591493100.0,9651.52000000,9654.29000000,9649.98000000,9652.57000000,19.25115100,1591493399999,185798.75944257,614,9.38759200,90605.97210823,0
1591493400.0,9652.57000000,9677.59000000,9652.34000000,9666.60000000,84.86038100,1591493699999,820645.20373826,1808,49.72624100,480882.54158177,0
1591493700.0,9666.04000000,9673.88000000,9665.51000000,9671.29000000,79.21353200,1591493999999,765929.45817973,951,20.04741400,193847.74699563,0
1591494000.0,9671.14000000,9674.45000000,9666.02000000,9666.39000000,37.59184000,1591494299999,363532.07427466,973,24.25658600,234583.76269914,0
1591494300.0,9666.38000000,9674.94000000,9659.00000000,9674.45000000,34.83087700,1591494599999,336682.76695396,834,18.19467600,175886.09036580,0
1591494600.0,9674.45000000,9679.48000000,9668.98000000,9677.97000000,45.85082600,1591494899999,443610.36913448,1037,28.98870800,280474.72235318,0
1591494900.0,9678.06000000,9678.06000000,9663.62000000,9665.00000000,47.17870300,1591495199999,456131.52107792,968,13.33483800,128920.43154017,0
1591495200.0,9665.00000000,9677.00000000,9653.10000000,9677.00000000,42.24238200,1591495499999,408229.90351401,1095,18.57980000,179563.89670897,0
1591495500.0,9676.98000000,9698.00000000,9671.51000000,9689.34000000,106.53659900,1591495799999,1032141.75623627,1887,50.55810700,489826.76176155,0
1591495800.0,9688.69000000,9700.00000000,9686.86000000,9688.75000000,102.59613800,1591496099999,994538.06428071,1732,57.54053300,557789.93834945,0
1591496100.0,9689.72000000,9701.61000000,9684.69000000,9692.66000000,150.96915300,1591496399999,1463853.00844731,1880,66.22152400,642111.68480131,0
1591496400.0,9691.90000000,9700.52000000,9689.59000000,9700.00000000,79.40108500,1591496699999,769978.26940939,1665,30.37955600,294608.82072375,0
1591496700.0,9700.00000000,9701.49000000,9687.55000000,9694.11000000,103.19103700,1591496999999,1000405.38055051,1653,27.18231600,263496.78356664,0
1591497000.0,9694.12000000,9695.57000000,9675.00000000,9686.16000000,116.69338800,1591497299999,1130191.84493351,1352,55.96762400,541981.66787234,0
1591497300.0,9686.16000000,9687.00000000,9676.50000000,9683.50000000,66.54867300,1591497599999,644328.38558775,1081,38.92465400,376861.72759844,0
1591497600.0,9683.50000000,9689.93000000,9681.78000000,9684.08000000,73.53369800,1591497899999,712209.93258061,793,23.12994700,224025.42549709,0
1591497900.0,9684.07000000,9697.03000000,9682.54000000,9683.12000000,71.29201300,1591498199999,690848.60350073,1200,31.20087900,302368.35896936,0
1591498200.0,9683.46000000,9694.74000000,9678.76000000,9683.40000000,87.55462700,1591498499999,847839.44907271,1192,24.40965700,236413.43915319,0
